query,ProductId,text_similarity,query_length,query_word_count,exact_match,partial_match_ratio,avg_rating,rating_std,review_count,median_rating,total_helpful_votes,total_votes,avg_helpfulness_ratio,avg_review_length,review_length_std,avg_summary_length,first_review_time,last_review_time,unique_reviewers,review_span_days,review_velocity,helpfulness_rate,reviewer_diversity,is_controversial,is_high_quality,popularity_score,relevance_label
salt,B005ZV7CX2,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,139.0,,13.0,1323648000,1323648000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
salt,B0002NYNYY,0.019086605308975428,1,1,1,1.0,4.278,1.274,18,5.0,147,159,0.85,483.0,381.716,22.0,1229385600,1344643200,18,1334.0,0.013493253373313344,0.9245283018867925,1.0,0,0,2.7385340822326136,2
salt,B001OGL256,0.0,1,1,0,0.0,5.0,0.0,3,5.0,9,9,1.0,197.333,92.181,21.333,1340409600,1343952000,3,41.0,0.07317073170731707,1.0,1.0,0,0,2.354517744447956,2
salt,B000YV0DAC,0.0,1,1,0,0.0,5.0,0.0,2,5.0,3,3,1.0,335.0,91.924,29.0,1203465600,1246665600,2,500.0,0.004,1.0,1.0,0,0,2.239444915467244,2
salt,B004MLEITW,0.0,1,1,0,0.0,5.0,0.0,2,5.0,0,0,,168.0,50.912,17.5,1331424000,1344816000,2,155.0,0.012903225806451613,0.0,1.0,0,0,1.939444915467244,1
salt,B005NDXWNQ,0.0,1,1,0,0.0,4.5,0.707,2,4.5,3,3,1.0,611.5,369.817,40.5,1322956800,1336262400,2,154.0,0.012987012987012988,1.0,1.0,0,0,2.0894449154672436,1
salt,B0051IWILA,0.0,1,1,0,0.0,1.0,,1,1.0,0,0,,188.0,,14.0,1347494400,1347494400,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
salt,B004O45I46,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,119.0,,9.0,1337731200,1337731200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
salt,B001KUUONW,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,229.0,,35.0,1249948800,1249948800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
salt,B004G19ADC,0.0,1,1,0,0.0,5.0,,1,5.0,2,2,1.0,457.0,,31.0,1295654400,1295654400,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
salt,B001E5DRCS,0.0,1,1,0,0.0,3.4,1.789,20,4.0,113,141,0.801,292.45,244.674,22.7,1210377600,1319068800,20,1258.0,0.01589825119236884,0.8014184397163121,1.0,1,0,2.478234507004263,1
salt,B00755TH5C,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,216.0,,10.0,1347148800,1347148800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
salt,B0027YQL14,0.0,1,1,0,0.0,3.75,1.5,4,4.0,6,6,1.0,259.5,175.777,21.25,1291420800,1332115200,4,471.0,0.008492569002123142,1.0,1.0,0,0,2.06877516497364,1
salt,B0050K4DQW,0.0,1,1,0,0.0,5.0,0.0,2,5.0,2,2,1.0,186.0,55.154,25.0,1309305600,1331424000,2,256.0,0.0078125,1.0,1.0,0,0,2.239444915467244,2
salt,B000G7V3BM,0.0,1,1,1,1.0,4.545,0.959,55,5.0,108,136,0.698,326.891,274.03,20.364,1172793600,1346198400,53,2007.0,0.027404085700049825,0.7941176470588235,0.9636363636363636,0,1,3.211875970411707,3
salt,B001NAUEVG,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,240.0,,27.0,1250640000,1250640000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
salt,B000ARTNMO,0.0,1,1,0,0.0,4.333,1.085,18,5.0,10,17,0.45,547.944,601.567,28.944,1208736000,1350604800,18,1642.0,0.010962241169305725,0.5882352941176471,1.0,0,0,2.65414617990187,1
salt,B000H48FX8,0.0,1,1,0,0.0,4.5,1.069,8,5.0,2,3,0.5,344.75,302.003,28.375,1261612800,1343606400,8,949.0,0.008429926238145416,0.6666666666666666,1.0,0,0,2.428889830934488,1
salt,B001RENUFA,0.0,1,1,0,0.0,5.0,,1,5.0,10,10,1.0,172.0,,13.0,1240012800,1240012800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
salt,B00012170Y,0.4120181146914024,1,1,1,1.0,5.0,,1,5.0,0,0,,445.0,,13.0,1255132800,1255132800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,3
quality taste,B004DUO2QQ,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,171.0,,10.0,1322697600,1322697600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B000WW2M8Y,0.035068476746263996,2,2,0,0.5,3.7,1.889,10,5.0,105,120,0.876,817.0,1190.597,22.2,1236470400,1348617600,10,1298.0,0.007704160246533128,0.875,1.0,1,0,2.3316581091193487,2
quality taste,B0042HN6JO,0.059992863203686346,2,2,0,1.0,5.0,0.0,3,5.0,1,1,1.0,431.667,174.712,31.0,1285545600,1325808000,3,466.0,0.006437768240343348,1.0,1.0,0,0,2.354517744447956,3
quality taste,B000EZYB4W,0.07671454981321281,2,2,0,1.0,4.417,1.379,12,5.0,17,26,0.531,314.917,200.007,18.083,1185321600,1325980800,12,1628.0,0.007371007371007371,0.6538461538461539,1.0,0,0,2.547233589138461,2
quality taste,B0009F3S78,0.053359692664651036,2,2,0,0.5,4.553,0.95,38,5.0,207,231,0.851,546.395,465.753,20.711,1216425600,1349913600,38,1545.0,0.02459546925566343,0.8961038961038961,1.0,0,1,3.1001558272830274,2
quality taste,B0069V18AU,0.08611145591401964,2,2,0,0.5,5.0,,1,5.0,0,1,0.0,138.0,,27.0,1335139200,1335139200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B0018CDWCC,0.048670177273067404,2,2,0,1.0,4.2,1.474,15,5.0,32,36,0.941,715.867,483.333,41.2,1243814400,1333065600,12,1033.0,0.01452081316553727,0.8888888888888888,0.8,0,0,2.635702155562579,2
quality taste,B0055RU9RC,0.050065560325257254,2,2,0,0.5,5.0,,1,5.0,0,0,,293.0,,8.0,1351209600,1351209600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B0002C96JM,0.0,2,2,0,0.0,5.0,,1,5.0,1,2,0.5,542.0,,25.0,1257465600,1257465600,1,0.0,1.0,0.5,1.0,0,0,1.927258872223978,1
quality taste,B004JJSKDC,0.0,2,2,0,0.0,3.0,2.828,2,3.0,0,0,,254.5,129.401,9.0,1328659200,1345593600,2,196.0,0.01020408163265306,0.0,1.0,1,0,1.3394449154672439,0
quality taste,B000LR2PVO,0.0,2,2,0,0.0,1.0,,1,1.0,3,7,0.429,242.0,,14.0,1187481600,1187481600,1,0.0,1.0,0.42857142857142855,1.0,0,0,0.7058303007954067,0
quality taste,B004PE91ES,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,182.0,,28.0,1320710400,1320710400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B00286DBZA,0.03727341425482316,2,2,0,0.5,4.312,0.873,16,4.5,10,12,0.75,328.312,217.409,24.25,1251158400,1343001600,16,1063.0,0.015051740357478834,0.8333333333333334,1.0,0,0,2.676885337622487,2
quality taste,B0046WKO3Q,0.08466760985155855,2,2,0,0.5,5.0,,1,5.0,1,2,0.5,368.0,,31.0,1316995200,1316995200,1,0.0,1.0,0.5,1.0,0,0,1.927258872223978,2
quality taste,B0076AZ1QA,0.10888733688121421,2,2,0,0.5,3.0,,1,3.0,0,0,,352.0,,23.0,1335484800,1335484800,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,1
quality taste,B000FNEX50,0.042473739470546355,2,2,0,0.5,3.576,1.663,59,4.0,52,64,0.775,404.136,301.115,24.508,1155686400,1350950400,55,2260.0,0.026106194690265486,0.8125,0.9322033898305084,1,0,2.9542878248888402,2
quality taste,B004V48CF6,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,234.0,,39.0,1343174400,1343174400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B0012BSMJM,0.03845589433920234,2,2,0,1.0,3.776,1.475,76,4.0,109,147,0.695,498.908,472.333,24.211,1211587200,1348272000,64,1582.0,0.04804045512010114,0.7414965986394558,0.8421052631578947,0,0,3.09277114833331,2
quality taste,B00122E5UQ,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,650.0,,53.0,1334534400,1334534400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B004QVH0W0,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,753.0,,42.0,1344124800,1344124800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B001JH93BU,0.10767616528208322,2,2,0,0.5,3.438,1.435,32,4.0,144,192,0.672,538.594,461.011,25.188,1234742400,1343692800,32,1261.0,0.025376685170499604,0.75,1.0,0,0,2.6550030245865925,2
quality taste,B000LKVDUU,0.03125232385700045,2,2,0,0.5,3.694,1.283,36,4.0,59,83,0.727,466.333,313.905,27.917,1233705600,1350086400,36,1347.0,0.026726057906458798,0.7108433734939759,1.0,0,0,2.7658201771058826,2
quality taste,B004WZ4EW4,0.01585549779909768,2,2,0,0.5,4.0,1.732,3,5.0,2,2,1.0,444.667,231.068,38.667,1333497600,1351209600,3,205.0,0.014634146341463415,1.0,1.0,1,0,2.054517744447956,2
quality taste,B0045GYSM6,0.0,2,2,0,0.0,5.0,0.0,2,5.0,0,0,,290.5,259.508,15.0,1298332800,1350086400,2,599.0,0.00333889816360601,0.0,1.0,0,0,1.939444915467244,1
quality taste,B0042RNHVG,0.02274031861213316,2,2,0,0.5,3.5,2.121,2,3.5,0,0,,635.0,451.134,13.0,1327017600,1344297600,2,200.0,0.01,0.0,1.0,1,0,1.489444915467244,1
quality taste,B0009QV8MY,0.11498602910875538,2,2,0,0.5,4.0,,1,4.0,0,1,0.0,143.0,,20.0,1308528000,1308528000,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
quality taste,B005OCW4A8,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,1420.0,,21.0,1346371200,1346371200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
quality taste,B000GA32XG,0.0,2,2,0,0.5,5.0,,1,5.0,0,1,0.0,113.0,,24.0,1174089600,1174089600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B0000D94OR,0.014659590163214272,2,2,0,0.5,1.75,1.5,4,1.0,4,6,0.8,483.5,289.393,24.5,1297900800,1320883200,4,266.0,0.015037593984962405,0.6666666666666666,1.0,0,0,1.3687751649736402,1
quality taste,B0064KMTAO,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,129.0,,9.0,1344038400,1344038400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B000J5328I,0.023131550420733598,2,2,0,0.5,4.333,1.633,6,5.0,19,21,0.833,537.833,294.523,20.0,1173571200,1340755200,6,1935.0,0.0031007751937984496,0.9047619047619048,1.0,1,0,2.3496926310506967,2
quality taste,B0047434N0,0.032149285501113525,2,2,0,1.0,3.25,0.957,4,3.5,3,3,1.0,498.0,211.246,22.5,1325980800,1334275200,4,96.0,0.041666666666666664,1.0,1.0,0,0,1.9187751649736402,2
quality taste,B000S11E56,0.0,2,2,0,0.0,5.0,,1,5.0,3,3,1.0,215.0,,20.0,1277337600,1277337600,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
quality taste,B001CJWASI,0.0,2,2,0,0.0,2.0,,1,2.0,3,6,0.5,580.0,,12.0,1237248000,1237248000,1,0.0,1.0,0.5,1.0,0,0,1.027258872223978,0
quality taste,B0008DI8KI,0.0,2,2,0,0.5,5.0,0.0,2,5.0,0,0,,179.0,11.314,18.0,1299369600,1350518400,2,592.0,0.0033783783783783786,0.0,1.0,0,0,1.939444915467244,1
quality taste,B000FF3L5G,0.06424941200921341,2,2,0,0.5,5.0,,1,5.0,2,2,1.0,131.0,,13.0,1190851200,1190851200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
quality taste,B001GB42O2,0.042721516501546056,2,2,0,0.5,5.0,0.0,2,5.0,4,4,1.0,217.0,48.083,14.0,1269648000,1314316800,2,517.0,0.0038684719535783366,1.0,1.0,0,0,2.239444915467244,2
quality taste,B001SAY19W,0.0,2,2,0,0.5,4.0,1.732,3,5.0,0,0,,167.333,27.301,15.333,1318464000,1340150400,3,251.0,0.01195219123505976,0.0,1.0,1,0,1.754517744447956,1
quality taste,B002JA06Z8,0.0419094782965334,2,2,0,1.0,4.941,0.243,17,5.0,74,84,0.857,644.235,429.526,29.235,1254096000,1351123200,17,1123.0,0.015138023152270703,0.8809523809523809,1.0,0,0,2.9027344174441803,3
quality taste,B0000CEPED,0.0,2,2,0,0.0,3.258,1.653,31,4.0,31,38,0.856,425.742,339.476,21.806,1261440000,1350086400,31,1026.0,0.030214424951267055,0.8157894736842105,1.0,1,0,2.6084312032251535,1
quality taste,B002UQ7OGA,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,156.0,,34.0,1297555200,1297555200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B000NNB2XS,0.05437810689627947,2,2,0,1.0,4.5,1.0,4,5.0,7,7,1.0,729.25,608.88,29.25,1327017600,1345420800,4,213.0,0.018779342723004695,1.0,1.0,0,0,2.2937751649736398,2
quality taste,B004QQ36B4,0.0,2,2,0,0.0,1.0,,1,1.0,6,6,1.0,1133.0,,18.0,1318723200,1318723200,1,0.0,1.0,1.0,1.0,0,0,0.877258872223978,0
quality taste,B003UORZJM,0.0,2,2,0,0.0,4.75,0.707,8,5.0,2,2,1.0,566.75,572.206,19.5,1317859200,1346976000,8,337.0,0.02373887240356083,1.0,1.0,0,0,2.603889830934488,2
quality taste,B0089WCHUW,0.06651456220202259,2,2,0,0.5,5.0,,1,5.0,0,0,,207.0,,24.0,1348185600,1348185600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
quality taste,B001ELLA1M,0.0,2,2,0,0.0,5.0,,1,5.0,2,2,1.0,128.0,,15.0,1181347200,1181347200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
quality taste,B004P8JNGK,0.0,2,2,0,0.0,2.0,,1,2.0,1,3,0.333,284.0,,11.0,1327017600,1327017600,1,0.0,1.0,0.3333333333333333,1.0,0,0,0.977258872223978,0
quality taste,B0001TNCK0,0.07538907193086178,2,2,0,1.0,4.643,0.745,14,5.0,112,145,0.784,458.786,473.754,25.714,1267920000,1351209600,14,964.0,0.014522821576763486,0.7724137931034483,1.0,0,0,2.7078442183719185,3
quality taste,B003N4MLRU,0.0,2,2,0,0.0,3.667,2.309,3,5.0,14,14,1.0,250.667,204.745,29.0,1275955200,1307232000,3,362.0,0.008287292817679558,1.0,1.0,1,0,1.9546177444479562,1
quality taste,B004HFRMEQ,0.10044499844816031,2,2,0,0.5,4.25,1.5,4,5.0,2,2,1.0,356.75,302.069,21.5,1332806400,1346371200,4,157.0,0.025477707006369428,1.0,1.0,0,0,2.21877516497364,2
to jump,B002YJCAKI,0.0,2,2,0,0.5,3.633,1.377,30,4.0,57,81,0.745,445.267,334.652,20.633,1270166400,1346198400,30,880.0,0.03409090909090909,0.7037037037037037,1.0,0,0,2.6746059929051698,2
to jump,B0007NEG7S,0.0,2,2,0,0.5,3.5,2.121,2,3.5,1,4,0.167,391.0,318.198,35.5,1169078400,1181865600,2,148.0,0.013513513513513514,0.25,1.0,1,0,1.564444915467244,1
to jump,B003NQUWXS,0.0,2,2,0,0.0,3.0,,1,3.0,0,0,,238.0,,22.0,1325116800,1325116800,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,0
to jump,B003MYI2XS,0.0,2,2,0,0.5,3.667,1.528,3,4.0,3,3,1.0,223.0,100.732,22.333,1340928000,1349136000,3,95.0,0.031578947368421054,1.0,1.0,1,0,1.9546177444479562,2
to jump,B007I1VEJU,0.0,2,2,0,0.5,5.0,0.0,3,5.0,8,8,1.0,155.333,15.631,14.667,1333238400,1340841600,3,88.0,0.03409090909090909,1.0,1.0,0,0,2.354517744447956,2
to jump,B0007OPX6U,0.0,2,2,0,0.0,1.0,,1,1.0,1,1,1.0,116.0,,39.0,1299110400,1299110400,1,0.0,1.0,1.0,1.0,0,0,0.877258872223978,0
to jump,B006XYZ2VO,0.0,2,2,0,0.5,5.0,0.0,2,5.0,1,1,1.0,453.0,18.385,24.0,1336608000,1337990400,2,16.0,0.125,1.0,1.0,0,0,2.239444915467244,2
to jump,B006H32PWU,0.0,2,2,0,0.5,4.8,0.447,5,5.0,1,1,1.0,571.4,267.167,23.8,1302048000,1350518400,5,561.0,0.008912655971479501,1.0,1.0,0,0,2.4567037876912217,2
to jump,B0013J761S,0.0,2,2,0,0.5,3.5,1.915,4,4.0,13,22,0.479,310.25,372.2,23.0,1302825600,1316217600,4,155.0,0.025806451612903226,0.5909090909090909,1.0,1,0,1.8710478922463674,1
to jump,B001GB7IJI,0.0,2,2,0,0.5,4.267,1.28,15,5.0,11,23,0.288,267.0,133.103,22.2,1304294400,1341360000,15,429.0,0.03496503496503497,0.4782608695652174,1.0,0,0,2.5326137497654777,2
to jump,B000JFDKZI,0.0,2,2,0,0.0,4.0,,1,4.0,0,0,,274.0,,20.0,1343952000,1343952000,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
to jump,B001IVRJE0,0.0,2,2,0,0.0,1.0,,1,1.0,1,3,0.333,256.0,,40.0,1292544000,1292544000,1,0.0,1.0,0.3333333333333333,1.0,0,0,0.6772588722239781,0
to jump,B001EO7NAQ,0.0,2,2,0,0.5,5.0,,1,5.0,4,4,1.0,3200.0,,59.0,1328832000,1328832000,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
to jump,B0041CIRR6,0.0,2,2,0,0.5,5.0,0.0,2,5.0,4,4,1.0,783.0,801.859,40.5,1295913600,1335744000,2,461.0,0.004338394793926247,1.0,1.0,0,0,2.239444915467244,2
to jump,B0029JGMMA,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,155.0,,5.0,1284249600,1284249600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
to jump,B000H7K5KQ,0.0,2,2,0,0.5,4.5,0.85,10,5.0,7,11,0.667,426.7,337.953,25.8,1231804800,1335139200,10,1196.0,0.008361204013377926,0.6363636363636364,1.0,0,0,2.500067200028439,2
to jump,B007TDDOJU,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,494.0,,35.0,1343001600,1343001600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
to jump,B00158KNJE,0.0,2,2,0,0.5,5.0,0.0,2,5.0,10,10,1.0,312.5,79.903,21.0,1300665600,1318550400,2,207.0,0.00966183574879227,1.0,1.0,0,0,2.239444915467244,2
to jump,B003UMYP88,0.0,2,2,0,0.5,1.0,,1,1.0,2,2,1.0,618.0,,15.0,1340150400,1340150400,1,0.0,1.0,1.0,1.0,0,0,0.877258872223978,1
to jump,B004YMBSTM,0.0,2,2,0,0.5,3.5,2.121,2,3.5,3,4,0.75,293.5,37.477,13.0,1326326400,1333324800,2,81.0,0.024691358024691357,0.75,1.0,1,0,1.714444915467244,1
to jump,B000HZLPPM,0.0,2,2,0,0.5,4.722,0.566,36,5.0,86,94,0.925,309.639,714.703,20.583,1167782400,1344297600,36,2043.0,0.01762114537444934,0.9148936170212766,1.0,0,1,3.1354352501640728,2
to jump,B000KOUOHU,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,170.0,,5.0,1323475200,1323475200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
to jump,B006JXEKXK,0.0,2,2,0,0.5,5.0,0.0,2,5.0,1,1,1.0,437.0,202.233,21.0,1340582400,1347494400,2,80.0,0.025,1.0,1.0,0,0,2.239444915467244,2
to jump,B006AWY4BI,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,278.0,,28.0,1329091200,1329091200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
to jump,B001XWNE3O,0.0,2,2,0,0.5,5.0,0.0,2,5.0,6,6,1.0,306.0,86.267,17.0,1275782400,1313452800,2,436.0,0.0045871559633027525,1.0,1.0,0,0,2.239444915467244,2
to jump,B000JSLYSU,0.0,2,2,0,0.5,3.346,1.742,26,3.5,69,105,0.51,428.423,322.985,20.538,1113609600,1351123200,26,2749.0,0.009457984721716987,0.6571428571428571,1.0,1,0,2.5192776035445887,2
to jump,B000FFRY4U,0.0,2,2,0,0.5,4.375,1.061,8,5.0,6,13,0.472,228.25,86.126,21.25,1162425600,1329177600,8,1930.0,0.004145077720207254,0.46153846153846156,1.0,0,0,2.3298513693960263,2
to jump,B0024VD9OM,0.0,2,2,0,0.5,5.0,0.0,2,5.0,1,1,1.0,325.5,194.454,11.0,1341705600,1347408000,2,66.0,0.030303030303030304,1.0,1.0,0,0,2.239444915467244,2
to jump,B003471B6S,0.0,2,2,0,0.5,2.0,,1,2.0,0,1,0.0,409.0,,33.0,1333152000,1333152000,1,0.0,1.0,0.0,1.0,0,0,0.877258872223978,0
to jump,B0057YHS9K,0.0,2,2,0,0.5,5.0,,1,5.0,1,1,1.0,147.0,,11.0,1349827200,1349827200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
to jump,B000P3J5SU,0.0,2,2,0,0.5,5.0,0.0,2,5.0,1,1,1.0,270.5,57.276,22.0,1291075200,1295049600,2,46.0,0.043478260869565216,1.0,1.0,0,0,2.239444915467244,2
to jump,B003W02FPI,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,211.0,,24.0,1347148800,1347148800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
to jump,B004G90KE2,0.0,2,2,0,0.5,1.0,,1,1.0,0,0,,245.0,,50.0,1327363200,1327363200,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
to jump,B001KEWW7E,0.0,2,2,0,0.5,3.667,1.633,6,4.0,9,9,1.0,235.833,123.192,21.0,1239321600,1326672000,6,1011.0,0.005934718100890208,1.0,1.0,1,0,2.178464059622125,2
to jump,B00028HN5A,0.0,2,2,0,0.5,4.247,1.204,93,5.0,377,421,0.867,436.806,430.007,21.925,1180310400,1351123200,93,1977.0,0.04704097116843703,0.8954869358669834,1.0,0,1,3.3600639936680965,2
to jump,B001EPQ5K4,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,335.0,,10.0,1256342400,1256342400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
to jump,B005KR06PC,0.0,2,2,0,0.5,3.0,2.828,2,3.0,0,0,,215.0,117.38,33.0,1327363200,1343952000,2,192.0,0.010416666666666666,0.0,1.0,1,0,1.3394449154672439,1
to jump,B004OCBAJK,0.0,2,2,0,0.5,5.0,,1,5.0,1,1,1.0,956.0,,31.0,1329264000,1329264000,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
to jump,B004XWCVZ8,0.0,2,2,0,0.5,3.667,1.528,3,4.0,0,1,0.0,477.0,234.598,32.667,1344124800,1349222400,3,59.0,0.05084745762711865,0.0,1.0,1,0,1.6546177444479562,1
to jump,B002FK1PRA,0.0,2,2,0,0.0,1.0,,1,1.0,0,0,,238.0,,11.0,1343865600,1343865600,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
to jump,B000ETZU34,0.0,2,2,0,0.5,3.6,1.682,15,4.0,7,13,0.492,370.067,262.722,26.467,1155686400,1347840000,15,2224.0,0.006744604316546762,0.5384615384615384,1.0,1,0,2.350573950434374,1
to jump,B001FXUL8W,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,141.0,,21.0,1326067200,1326067200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
to jump,B000Y4S38I,0.0,2,2,0,0.5,3.479,1.472,71,4.0,133,168,0.802,368.408,356.86,19.972,1238025600,1350000000,71,1296.0,0.05478395061728395,0.7916666666666666,1.0,0,0,2.991866447606422,2
to jump,B000EM8EHK,0.0,2,2,0,0.5,3.75,1.832,8,5.0,3,6,0.75,311.625,233.984,25.0,1235347200,1332374400,8,1123.0,0.007123775601068566,0.5,1.0,1,0,2.153889830934488,1
to jump,B003QSF6VQ,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,220.0,,10.0,1302480000,1302480000,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
to jump,B005I447GQ,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,205.0,,36.0,1338768000,1338768000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
to jump,B005TIKN8W,0.0,2,2,0,0.5,4.0,,1,4.0,0,0,,609.0,,23.0,1344211200,1344211200,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
to jump,B000JJLXAI,0.0,2,2,0,0.5,3.75,1.893,4,4.5,2,3,0.667,174.75,39.508,18.5,1277337600,1330473600,4,615.0,0.0065040650406504065,0.6666666666666666,1.0,1,0,1.9687751649736402,1
to jump,B000UHAMD8,0.0,2,2,0,0.0,3.0,,1,3.0,0,0,,277.0,,8.0,1298592000,1298592000,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,0
to jump,B001BMDQHA,0.0,2,2,0,0.5,3.167,1.835,6,3.5,5,6,0.833,291.5,206.571,30.667,1254096000,1348617600,6,1094.0,0.005484460694698354,0.8333333333333334,1.0,1,0,1.9784640596221252,1
formula,B004OHNCD2,0.0,1,1,1,1.0,5.0,,1,5.0,0,0,,733.0,,19.0,1332547200,1332547200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,2
formula,B007FK3CVM,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,592.0,,62.0,1344038400,1344038400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
formula,B000QSOQFQ,0.09863028899114079,1,1,1,1.0,4.238,1.261,21,5.0,58,69,0.916,740.952,704.385,30.333,1236988800,1349740800,21,1305.0,0.016091954022988506,0.8405797101449275,1.0,0,1,2.759990894386805,3
formula,B0078UZH6W,0.0,1,1,0,0.0,4.143,1.464,7,5.0,7,12,0.821,326.571,224.433,19.857,1329350400,1350172800,7,241.0,0.029045643153526972,0.5833333333333334,1.0,0,0,2.249676616671934,1
formula,B004KEU1ZQ,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,784.0,,67.0,1333065600,1333065600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
formula,B001DTMJB0,0.0,1,1,0,0.0,4.5,0.707,2,4.5,1,1,1.0,146.0,26.87,20.5,1306281600,1317168000,2,126.0,0.015873015873015872,1.0,1.0,0,0,2.0894449154672436,1
formula,B000OZJYGW,0.0,1,1,0,0.0,5.0,,1,5.0,2,2,1.0,210.0,,23.0,1260316800,1260316800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
formula,B004H4PBPO,0.0,1,1,0,0.0,4.667,0.577,3,5.0,14,16,0.778,770.0,737.319,22.0,1316304000,1339113600,3,264.0,0.011363636363636364,0.875,1.0,0,0,2.217117744447956,2
formula,B001IZ5QG4,0.0,1,1,0,0.0,5.0,0.0,8,5.0,10,10,1.0,412.875,283.096,18.125,1282176000,1346976000,8,750.0,0.010666666666666666,1.0,1.0,0,0,2.6788898309344877,2
formula,B00794EB8M,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,131.0,,8.0,1347062400,1347062400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
formula,B000LNWIVU,0.0,1,1,0,0.0,3.35,1.755,20,4.0,22,28,0.718,476.5,306.225,26.4,1179100800,1349654400,20,1974.0,0.010131712259371834,0.7857142857142857,1.0,1,0,2.4585232608036547,1
