can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,points_per_minute,goals_per_minute,assists_per_minute,position,team_name,fixture_difficulty,defensive_value,attacking_value,form_score,value_score,captain_score,expected_ppg
True,True,,,212319,0,0,0,0,1,4,1.7,2.7,13,Richarlison,13.0,597,True,,,6.5,212319.jpg,13.0,False,de Andrade,2.6,False,,a,18,6,13,45072,45072,5174,5174,2.0,2.0,Richarlison,30.0,2022-07-01,1997-05-10,False,p212319,71,2,0,1,0,0,0,0,0,0,0,3,61,73.6,0.5,80.0,15.4,3,2,0,5,1,0.78,0.01,0.79,0.89,1,1,146,11,1,1,1,1,,,,,3.0,,0.99,0.0,0.01,1.0,1.13,0.0,55,18,3,1,3,1,103,18,1.27,1.27,6.34,0.18309859154929578,0.028169014084507043,0.0,FWD,Spurs,2.582915946427711,7.0,21.1,16.47887323943662,20.0,16.560746025403276,16.47887323943662
True,True,,,154296,0,0,0,0,0,3,1.5,2.5,1,João Maria,1.0,673,False,,,5.5,154296.jpg,1.0,False,Lobo Alves Palhares Costa Palhinha Gonçalves,0.4,False,,a,18,6,1,432,432,1880,1880,0.2,0.2,J.Palhinha,173.0,2025-08-03,1995-07-09,False,p154296,10,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.6,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,158,74,140,78,557,223,173,83,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,129,84,144,73,144,73,270,86,0.0,0.0,0.0,0.1,0.0,0.0,MID,Spurs,2.582915946427711,0.0,0.2,9.0,1.8181818181818181,5.880720417208652,9.0
True,True,,,613804,0,0,0,0,0,2,1.4,2.4,1,El Hadji Malick,1.0,603,False,,,4.5,613804.jpg,1.0,False,Diouf,7.7,False,,a,19,21,1,3020,3020,10301,10301,0.2,0.2,Diouf,189.0,2025-07-15,2004-12-28,False,p613804,90,0,0,0,3,0,0,0,0,0,0,0,2,8.8,27.7,10.0,4.7,2,3,0,2,1,0.18,0.07,0.25,0.70,102,45,16,2,47,6,41,6,,,,,,,0.18,0.0,0.07,0.25,0.7,3.0,556,145,135,46,135,46,55,19,1.0,0.0,2.0,0.011111111111111112,0.0,0.0,DEF,West Ham,3.086645833333333,-1.5,0.2,1.0,2.2222222222222223,3.057798611111112,1.0
True,True,,,214048,0,0,0,0,0,2,1.4,2.4,0,Maximilian,0.0,605,False,,,4.5,214048.jpg,0.0,False,Kilman,0.3,False,,a,19,21,0,120,120,675,675,0.0,0.0,Kilman,241.0,2024-07-05,1997-05-23,False,p214048,90,0,0,0,3,0,0,0,1,0,0,0,6,27.8,16.2,0.0,4.4,6,2,3,9,1,0.00,0.03,0.03,0.70,27,7,34,9,281,139,47,9,,,,,,,0.0,0.0,0.03,0.03,0.7,3.0,403,95,321,145,321,145,299,112,1.0,0.0,9.0,0.0,0.0,0.0,DEF,West Ham,3.086645833333333,-1.5,0.6000000000000001,0.0,0.0,1.9133541666666674,0.0
True,True,,,210494,0,0,0,0,0,2,1.4,2.4,1,Nayef,1.0,607,False,,,4.5,210494.jpg,1.0,False,Aguerd,0.1,False,,a,19,21,1,168,168,290,290,0.2,0.2,N.Aguerd,145.0,2022-06-21,1996-03-30,False,p210494,90,0,0,0,3,0,0,0,0,0,0,0,0,12.6,3.0,0.0,1.6,1,4,0,1,1,0.00,0.02,0.02,0.70,80,33,88,28,280,138,116,42,,,,,,,0.0,0.0,0.02,0.02,0.7,3.0,402,94,123,39,123,39,455,177,1.0,0.0,1.0,0.011111111111111112,0.0,0.0,DEF,West Ham,3.086645833333333,-1.5,0.0,1.0,2.2222222222222223,3.057798611111112,1.0
True,True,,,462116,0,0,0,0,0,2,1.4,2.4,1,Jean-Clair,1.0,609,False,,,4.5,462116.jpg,1.0,False,Todibo,0.1,False,,a,19,21,1,185,185,328,328,0.2,0.2,Todibo,73.0,2025-07-01,1999-12-30,False,p462116,81,0,0,0,2,0,0,0,0,0,0,0,9,17.8,3.1,0.0,2.1,5,2,2,7,1,0.00,0.01,0.01,0.66,59,20,86,27,324,161,96,31,,,,,,,0.0,0.0,0.01,0.01,0.73,2.22,451,122,127,42,127,42,443,169,1.11,0.0,7.78,0.012345679012345678,0.0,0.0,DEF,West Ham,3.086645833333333,-1.0,0.9,1.1111111111111112,2.2222222222222223,3.091131944444445,1.1111111111111112
True,True,,,214590,0,0,0,0,0,2,1.4,2.4,1,Aaron,1.0,610,False,,,4.5,214590.jpg,1.0,False,Wan-Bissaka,25.2,False,,a,19,21,1,8158,8158,32276,32276,0.2,0.2,Wan-Bissaka,50.0,2024-08-13,1997-11-26,False,p214590,90,0,0,0,3,0,0,0,0,0,0,0,9,17.8,24.7,8.0,5.1,2,7,1,3,1,0.00,0.07,0.07,0.70,58,19,22,5,52,8,33,4,,,,,,,0.0,0.0,0.07,0.07,0.7,3.0,404,96,124,40,124,40,12,3,1.0,0.0,3.0,0.011111111111111112,0.0,0.0,DEF,West Ham,3.086645833333333,-1.5,0.9,1.0,2.2222222222222223,3.057798611111112,1.0
True,True,,,224024,0,0,0,0,0,3,1.6,2.6,2,Lucas,2.0,612,False,,,6.0,224024.jpg,2.0,False,Tolentino Coelho de Lima,1.1,False,,a,19,21,2,1165,1165,5692,5692,0.3,0.3,L.Paquetá,30.0,2022-08-29,1997-08-27,False,p224024,90,0,0,0,3,0,0,0,0,0,0,0,13,6.8,12.2,4.0,2.3,0,4,1,5,1,0.00,0.08,0.08,0.70,114,46,52,34,80,45,92,46,,,1.0,,1.0,,0.0,0.0,0.08,0.08,0.7,3.0,98,69,104,59,104,59,168,58,1.0,0.0,5.0,0.022222222222222223,0.0,0.0,MID,West Ham,3.086645833333333,-1.5,1.3,2.0,3.3333333333333335,3.9800208333333336,2.0
True,True,,,215439,0,0,0,0,0,3,1.6,2.6,1,Tomáš,1.0,613,False,,,6.0,215439.jpg,1.0,False,Souček,0.9,False,,a,19,21,1,184,184,3873,3873,0.2,0.2,Souček,57.0,2020-07-28,1995-02-27,False,p215439,19,0,0,0,2,0,0,0,0,0,0,0,4,4.2,1.3,19.0,2.5,1,0,0,1,0,0.07,0.00,0.07,0.08,127,54,113,67,31,19,86,42,,,,,,,0.33,0.0,0.0,0.33,0.38,9.47,96,68,162,85,162,85,179,63,0.0,0.0,4.74,0.05263157894736842,0.0,0.0,MID,West Ham,3.086645833333333,-1.0,0.4,4.7368421052631575,1.6666666666666667,4.067740131578948,4.7368421052631575
True,True,,,101178,0,0,0,0,0,3,1.6,2.6,2,James,2.0,614,False,,,6.0,101178.jpg,2.0,False,Ward-Prowse,0.4,False,,a,19,21,2,392,392,1309,1309,0.3,0.3,Ward-Prowse,241.0,2023-08-14,1994-11-01,False,p101178,70,0,0,0,1,0,0,0,0,0,0,0,13,6.8,15.2,2.0,2.4,1,2,1,4,1,0.00,0.02,0.02,0.62,113,45,37,24,106,61,88,43,2.0,,2.0,,3.0,,0.0,0.0,0.03,0.03,0.8,1.29,83,57,102,57,102,57,265,83,1.29,0.0,5.14,0.02857142857142857,0.0,0.0,MID,West Ham,3.086645833333333,-0.5,1.3,2.571428571428571,3.3333333333333335,4.151449404761905,2.571428571428571
True,True,,,197024,0,0,0,0,0,3,1.0,2.0,2,Guido,2.0,618,False,,,5.0,197024.jpg,2.0,False,Rodríguez,0.1,False,,a,19,21,2,55,55,131,131,0.4,0.4,G.Rodriguez,10.0,2024-08-06,1994-04-12,False,p197024,70,0,0,0,1,0,0,0,0,0,0,0,13,2.2,2.3,2.0,0.7,0,4,0,4,1,0.02,0.03,0.05,0.62,146,66,96,59,97,53,148,69,,,,,,,0.03,0.0,0.04,0.07,0.8,1.29,247,155,90,47,90,47,555,212,1.29,0.0,5.14,0.02857142857142857,0.0,0.0,MID,West Ham,3.086645833333333,-0.5,1.3,2.571428571428571,4.0,4.284782738095239,2.571428571428571
True,True,,,229384,0,0,0,0,0,3,0.5,1.5,1,Andy,1.0,621,False,,,4.5,229384.jpg,1.0,False,Irving,0.3,False,,a,19,21,1,435,435,591,591,0.2,0.2,Irving,243.0,2023-08-31,2000-05-13,False,p229384,8,0,0,0,1,0,0,0,0,0,0,0,6,4.4,14.8,0.0,1.9,0,1,1,2,0,0.00,0.06,0.06,0.04,125,52,39,26,290,71,105,51,,,,,,,0.0,0.0,0.68,0.68,0.45,11.25,415,232,125,64,125,64,319,106,0.0,0.0,22.5,0.125,0.0,0.0,MID,West Ham,3.086645833333333,-0.5,0.6000000000000001,11.25,2.2222222222222223,6.132798611111111,11.25
True,True,,,178186,0,0,0,0,0,4,2.0,3.0,2,Jarrod,2.0,624,False,,,8.0,178186.jpg,2.0,False,Bowen,16.9,False,,a,19,21,2,7209,7209,55261,55261,0.2,0.2,Bowen,241.0,2020-01-31,1996-12-20,False,p178186,90,0,0,0,3,0,0,0,0,0,0,0,13,10.6,4.3,34.0,4.9,0,6,2,8,1,0.19,0.05,0.24,0.70,90,8,78,6,10,6,38,10,,,4.0,,2.0,,0.19,0.0,0.05,0.24,0.7,3.0,13,6,110,11,110,11,27,7,1.0,0.0,8.0,0.022222222222222223,0.0,0.0,FWD,West Ham,3.086645833333333,-1.5,1.3,2.0,2.5,3.8133541666666675,2.0
True,True,,,91889,0,0,0,0,0,4,1.5,2.5,2,Niclas,2.0,625,False,,,6.0,91889.jpg,2.0,False,Füllkrug,3.8,False,,a,19,21,2,3245,3245,11418,11418,0.3,0.3,Füllkrug,80.0,2024-08-05,1993-02-09,False,p91889,90,0,0,0,3,0,0,0,0,0,0,0,-1,0.8,14.5,34.0,4.9,0,0,0,0,1,0.13,0.08,0.21,0.70,155,13,42,3,9,5,37,9,,,,,,,0.13,0.0,0.08,0.21,0.7,3.0,81,25,101,8,101,8,82,17,1.0,0.0,0.0,0.022222222222222223,0.0,0.0,FWD,West Ham,3.086645833333333,-1.5,-0.1,2.0,3.3333333333333335,3.9800208333333336,2.0
True,True,,,75115,0,0,0,0,0,4,1.5,2.5,1,Callum,1.0,671,False,,,6.0,75115.jpg,1.0,False,Wilson,0.5,False,,a,19,21,1,617,617,1631,1631,0.2,0.2,Wilson,241.0,2025-08-02,1992-02-27,False,p75115,19,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.0,8.0,0.5,0,1,0,1,0,0.02,0.00,0.02,0.08,617,54,623,56,55,14,160,17,,,,,,,0.09,0.0,0.0,0.09,0.38,9.47,79,24,159,16,159,16,245,41,0.0,0.0,4.74,0.05263157894736842,0.0,0.0,FWD,West Ham,3.086645833333333,-1.0,0.2,4.7368421052631575,1.6666666666666667,4.067740131578948,4.7368421052631575
True,True,,,467189,0,0,0,0,0,1,1.8,2.8,1,Mads,1.0,679,False,,,4.5,467189.jpg,1.0,False,Hermansen,0.3,False,,a,19,21,1,690,690,518,518,0.2,0.2,Hermansen,58.0,2025-08-09,2000-07-11,False,p467189,90,0,0,0,3,0,0,0,0,0,2,0,3,21.0,0.0,0.0,2.1,2,6,0,0,1,0.00,0.01,0.01,0.70,46,8,353,61,327,61,97,8,,,,,,,0.0,2.0,0.01,0.01,0.7,3.0,455,31,128,10,128,10,287,41,1.0,0.0,0.0,0.011111111111111112,0.0,0.0,GK,West Ham,3.086645833333333,-1.5,0.30000000000000004,1.0,2.2222222222222223,3.057798611111112,1.0
True,True,,,149065,0,0,0,0,0,1,2.3,1.8,0,José,0.0,628,False,,,4.5,149065.jpg,0.0,False,Malheiro de Sá,2.1,False,,a,20,39,0,1618,1618,1826,1826,0.0,0.0,José Sá,173.0,2021-07-15,1993-01-17,False,p149065,90,0,0,0,4,0,0,0,0,0,0,0,-9,3.6,0.0,0.0,0.4,1,5,0,0,1,0.00,0.00,0.00,2.44,129,12,299,53,262,53,162,12,,,,,,,0.0,0.0,0.0,0.0,2.44,4.0,381,23,306,62,306,62,122,17,1.0,0.0,0.0,0.0,0.0,0.0,GK,Wolves,3.4387704027556962,-2.0,-0.9,0.0,0.0,1.5612295972443038,0.0
True,True,,,516939,0,0,0,0,0,2,1.9,1.4,0,Emmanuel,0.0,631,False,,,4.5,516939.jpg,0.0,False,Agbadou,0.4,False,,a,20,39,0,423,423,326,326,0.0,0.0,Agbadou,54.0,2025-01-09,1997-06-17,False,p516939,90,0,0,0,4,0,0,0,0,0,0,0,-7,11.8,0.3,1.0,1.3,5,2,2,7,1,0.02,0.01,0.03,2.44,85,36,149,58,113,33,130,46,,,5.0,,,,0.02,0.0,0.01,0.03,2.44,4.0,493,137,391,173,391,173,255,96,1.0,0.0,7.0,0.0,0.0,0.0,DEF,Wolves,3.4387704027556962,-2.0,-0.7000000000000001,0.0,0.0,1.5612295972443038,0.0
True,True,,,87835,0,0,0,0,0,2,1.9,1.4,-1,Matt,-1.0,632,False,,,4.5,87835.jpg,-1.0,False,Doherty,0.2,False,,a,20,39,-1,195,195,231,231,-0.2,-0.2,Doherty,104.0,2023-07-20,1992-01-16,False,p87835,90,0,0,0,4,0,0,0,1,0,0,0,-1,9.8,5.9,0.0,1.6,2,6,3,5,1,0.00,0.01,0.01,2.44,95,41,71,20,247,114,115,41,,,,,,,0.0,0.0,0.01,0.01,2.44,4.0,366,67,689,228,689,228,371,136,1.0,0.0,5.0,-0.011111111111111112,0.0,0.0,DEF,Wolves,3.4387704027556962,-2.0,-0.1,-1.0,-2.2222222222222223,0.4167851527998594,-1.0
True,True,,,490721,0,0,0,0,0,2,1.9,1.4,1,Hugo,1.0,633,False,,,4.5,490721.jpg,1.0,False,Bueno López,0.1,False,,a,20,39,1,42,42,133,133,0.2,0.2,H.Bueno,200.0,2021-01-29,2002-09-18,False,p490721,18,0,0,0,1,0,0,0,0,0,0,0,-1,3.4,11.1,6.0,2.1,1,2,0,1,0,0.00,0.01,0.01,0.24,133,54,60,17,62,12,98,32,,,,,,,0.0,0.0,0.05,0.05,1.2,5.0,467,129,130,44,130,44,512,194,0.0,0.0,5.0,0.05555555555555555,0.0,0.0,DEF,Wolves,3.4387704027556962,-0.5,-0.1,5.0,2.2222222222222223,3.9056740416887483,5.0
True,True,,,483081,0,0,0,0,0,2,1.9,1.4,1,Rodrigo,1.0,635,False,,,4.5,483081.jpg,1.0,False,Martins Gomes,0.1,False,,a,20,39,1,107,107,132,132,0.2,0.2,R.Gomes,173.0,2024-07-01,2003-07-07,False,p483081,17,0,0,0,1,0,0,0,0,0,0,0,-1,2.2,1.0,4.0,0.7,0,0,1,1,0,0.00,0.00,0.00,0.24,145,58,126,46,74,17,147,55,,,,,,,0.0,0.0,0.0,0.0,1.27,5.29,459,125,129,43,129,43,516,195,0.0,0.0,5.29,0.058823529411764705,0.0,0.0,DEF,Wolves,3.4387704027556962,-0.5,-0.1,5.294117647058823,2.2222222222222223,3.9939093358063955,5.294117647058823
True,True,,,510362,0,0,0,0,0,2,1.9,1.4,0,Toti,0.0,637,False,,,4.5,510362.jpg,0.0,False,Gomes,0.2,False,,a,20,39,0,161,161,243,243,0.0,0.0,Toti,173.0,2022-01-14,1999-01-16,False,p510362,90,0,0,0,4,0,0,0,0,0,0,0,0,14.8,10.8,0.0,2.6,2,4,2,4,1,0.00,0.00,0.00,2.44,69,27,63,18,357,169,82,25,,,,,,,0.0,0.0,0.0,0.0,2.44,4.0,490,136,388,172,388,172,396,149,1.0,0.0,4.0,0.0,0.0,0.0,DEF,Wolves,3.4387704027556962,-2.0,0.0,0.0,0.0,1.5612295972443038,0.0
True,True,,,441271,0,0,0,0,0,2,1.0,0.5,1,Ki-Jana,1.0,638,False,,,4.0,441271.jpg,1.0,False,Hoever,2.4,False,,a,20,39,1,3261,3261,1542,1542,0.2,0.2,Hoever,152.0,2020-09-19,2002-01-18,False,p441271,72,0,0,0,3,0,0,0,0,0,0,0,2,19.6,19.8,0.0,3.9,6,3,2,8,1,0.00,0.14,0.14,2.20,49,13,29,7,166,61,55,14,,,,,,,0.0,0.0,0.18,0.18,2.75,3.75,611,173,113,29,113,29,110,38,1.25,0.0,10.0,0.013888888888888888,0.0,0.0,DEF,Wolves,3.4387704027556962,-1.5,0.2,1.25,2.5,2.8362295972443037,1.25
True,True,,,184754,0,0,0,0,0,3,2.1,1.6,1,Hwang,1.0,642,False,,,6.0,184754.jpg,1.0,False,Hee-chan,0.2,False,,a,20,39,1,336,336,602,602,0.2,0.2,Hee Chan,114.0,2022-07-01,1996-01-26,False,p184754,8,0,0,0,0,0,0,0,0,0,0,0,3,3.0,10.3,0.0,1.3,0,0,1,1,0,0.00,0.02,0.02,0.18,141,64,67,43,625,264,133,64,,,,,1.0,,0.0,0.0,0.22,0.22,2.02,0.0,90,62,160,83,160,83,404,131,0.0,0.0,11.25,0.125,0.0,0.0,MID,Wolves,3.4387704027556962,0.0,0.30000000000000004,11.25,1.6666666666666667,5.669562930577637,11.25
True,True,,,509291,0,0,0,0,0,3,2.0,1.5,4,André,4.0,643,False,,,5.5,509291.jpg,4.0,False,Trindade da Costa Neto,0.1,False,,a,20,39,4,162,162,183,183,0.7,0.7,André,30.0,2024-08-30,2001-07-16,False,p509291,71,0,0,0,3,0,0,0,0,0,0,0,10,15.0,1.4,0.0,1.6,3,7,4,14,1,0.00,0.01,0.01,2.20,67,27,111,66,610,253,119,57,,,,,,,0.0,0.0,0.01,0.01,2.79,3.8,197,125,55,25,55,25,524,189,1.27,0.0,17.75,0.056338028169014086,0.0,0.0,MID,Wolves,3.4387704027556962,-1.5,1.0,5.070422535211268,7.2727272727272725,6.1369018123531385,5.070422535211268
True,True,,,231057,0,0,0,0,0,3,2.0,1.5,2,Jean-Ricner,2.0,644,False,,,5.5,231057.jpg,2.0,False,Bellegarde,0.1,False,,a,20,39,2,103,103,232,232,0.4,0.4,Bellegarde,73.0,2023-09-01,1998-06-27,False,p231057,72,0,0,0,3,0,0,0,0,0,0,0,5,3.6,13.5,1.0,1.8,0,0,2,2,1,0.02,0.03,0.05,2.20,131,57,47,31,115,65,108,53,4.0,,4.0,,,,0.02,0.0,0.04,0.06,2.75,3.75,158,103,97,53,97,53,500,177,1.25,0.0,2.5,0.027777777777777776,0.0,0.0,MID,Wolves,3.4387704027556962,-1.5,0.5,2.5,3.6363636363636362,3.838502324517031,2.5
True,True,,,643135,0,0,0,0,0,3,2.0,1.5,1,Fer,1.0,645,False,,,5.5,643135.jpg,1.0,False,López González,0.0,False,,a,20,39,1,31,31,158,158,0.2,0.2,Fer López,200.0,2025-06-20,2004-05-24,False,p643135,18,0,0,0,1,0,0,0,0,0,0,0,5,3.4,0.6,19.0,2.3,0,0,0,0,0,0.08,0.02,0.10,0.24,134,58,142,79,30,18,91,45,,,,,,,0.4,0.0,0.1,0.5,1.2,5.0,213,136,158,82,158,82,574,223,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,MID,Wolves,3.4387704027556962,-0.5,0.5,5.0,1.8181818181818181,3.8248659608806674,5.0
True,True,,,448089,0,0,0,0,0,3,2.0,1.5,2,João Victor,2.0,646,False,,,5.5,448089.jpg,2.0,False,Gomes da Silva,0.1,False,,a,20,39,2,170,170,266,266,0.4,0.4,Gomes,30.0,2023-01-30,2001-02-12,False,p448089,90,0,0,0,4,0,0,0,0,0,0,0,20,19.6,13.8,4.0,3.7,3,2,4,9,1,0.00,0.04,0.04,2.44,51,23,46,30,78,43,60,31,,,,,,,0.0,0.0,0.04,0.04,2.44,4.0,179,115,100,56,100,56,465,151,1.0,0.0,9.0,0.022222222222222223,0.0,0.0,MID,Wolves,3.4387704027556962,-2.0,2.0,2.0,3.6363636363636362,3.6885023245170308,2.0
True,True,,,433312,0,0,0,0,0,3,2.0,1.5,2,Marshall,2.0,648,False,,,5.5,433312.jpg,2.0,False,Munetsi,0.0,False,,a,20,39,2,238,238,122,122,0.4,0.4,Munetsi,239.0,2025-02-03,1996-06-22,False,p433312,90,0,0,0,4,0,0,0,0,0,0,0,9,7.4,6.5,7.0,2.1,0,4,2,6,1,0.05,0.02,0.07,2.44,107,41,69,45,58,34,99,48,,,,,,,0.05,0.0,0.02,0.07,2.44,4.0,169,110,98,54,98,54,576,225,1.0,0.0,6.0,0.022222222222222223,0.0,0.0,MID,Wolves,3.4387704027556962,-2.0,0.9,2.0,3.6363636363636362,3.6885023245170308,2.0
True,True,,,247412,0,0,0,0,0,4,2.2,1.7,2,Jørgen,2.0,654,False,,,6.5,247412.jpg,2.0,False,Strand Larsen,4.9,False,,a,20,39,2,5063,5063,6920,6920,0.3,0.3,Strand Larsen,161.0,2025-07-01,2000-02-06,False,p247412,81,0,0,0,4,0,0,0,0,0,0,0,8,11.0,2.4,45.0,5.8,3,1,1,5,1,0.31,0.01,0.32,2.25,88,7,94,8,6,3,27,6,,,,,,,0.34,0.0,0.01,0.35,2.5,4.44,60,19,107,10,107,10,72,13,1.11,0.0,5.56,0.024691358024691357,0.0,0.0,FWD,Wolves,3.4387704027556962,-2.0,0.8,2.2222222222222223,3.0769230769230766,3.643280879295586,2.2222222222222223
True,True,,,230376,0,0,0,0,0,3,2.0,1.5,1,Jhon,1.0,663,False,,,5.5,230376.jpg,1.0,False,Arias,0.7,False,,a,20,39,1,562,562,3484,3484,0.2,0.2,J.Arias,48.0,2025-07-24,1997-09-21,False,p230376,17,0,0,0,1,0,0,0,0,0,0,0,2,1.2,12.1,2.0,1.5,0,2,0,2,0,0.00,0.02,0.02,0.24,154,71,54,35,105,60,123,59,,,,,,,0.0,0.0,0.11,0.11,1.27,5.29,157,102,151,79,151,79,218,71,0.0,0.0,10.59,0.058823529411764705,0.0,0.0,MID,Wolves,3.4387704027556962,-0.5,0.2,5.294117647058823,1.8181818181818181,3.9131012549983146,5.294117647058823
True,True,,,497949,0,0,0,0,0,2,1.9,1.4,1,David,1.0,682,False,,,4.5,497949.jpg,1.0,False,Møller Wolfe,0.1,False,,a,20,39,1,236,236,107,107,0.2,0.2,Møller Wolfe,161.0,2025-08-02,2002-04-23,False,p497949,71,0,0,0,3,0,0,0,0,0,0,0,-4,7.2,0.8,2.0,1.0,3,2,1,4,1,0.00,0.00,0.00,2.20,108,47,132,52,94,27,138,49,,,,,,,0.0,0.0,0.0,0.0,2.79,3.8,480,133,131,45,131,45,509,193,1.27,0.0,5.07,0.014084507042253521,0.0,0.0,DEF,Wolves,3.4387704027556962,-1.5,-0.4,1.267605633802817,2.2222222222222223,2.7859557318295933,1.267605633802817
